C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_591.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_591.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_591.jpg,0,0,0,11.2143
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_661.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_661.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_661.jpg,0,0,0,11.13078
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_731.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_731.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_731.jpg,0,0,0,11.04046
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_801.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_801.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_801.jpg,0,0,0,10.97326
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_870.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_870.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_870.jpg,0,0,0,10.88427
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_53_939.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_53_939.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_53_939.jpg,0,0,0,10.818
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_54_013.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_54_013.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_54_013.jpg,0,0,0,10.72925
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_54_089.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_54_089.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_54_089.jpg,0,0,0,10.64101
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_54_165.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_54_165.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_54_165.jpg,0,0,0,10.55349
C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\center_2023_03_25_21_54_54_239.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\left_2023_03_25_21_54_54_239.jpg,C:\Users\Ayush\OneDrive\Documents\Code\Fleet\SelfDriving\term1-simulator-windows\IMG\right_2023_03_25_21_54_54_239.jpg,0,0,0,10.48833
